學年度,學校代碼,學校名稱,科系名稱,日間∕進修別,等級別,學生數,教師數,上學年度畢業生數,縣市名稱,體系別
112,35,國立臺南藝術大學,造形藝術研究所,D 日,M 碩士,54,4,12,11 臺南市,1 一般
112,35,國立臺南藝術大學,藝術創作理論研究所,D 日,D 博士,48,4,3,11 臺南市,1 一般
112,35,國立臺南藝術大學,應用藝術研究所,D 日,M 碩士,58,4,13,11 臺南市,1 一般
112,35,國立臺南藝術大學,材質創作與設計系,D 日,B 學士,210,7,44,11 臺南市,1 一般
112,35,國立臺南藝術大學,音樂學系,D 日,M 碩士,25,0,8,11 臺南市,1 一般
112,35,國立臺南藝術大學,音樂學系,D 日,B 學士,77,15,15,11 臺南市,1 一般
112,35,國立臺南藝術大學,音樂學系,D 日,5 七年,78,0,0,11 臺南市,1 一般
112,35,國立臺南藝術大學,中國音樂學系,D 日,M 碩士,22,0,3,11 臺南市,1 一般
112,35,國立臺南藝術大學,中國音樂學系,D 日,B 學士,102,9,20,11 臺南市,1 一般
112,35,國立臺南藝術大學,中國音樂學系,D 日,5 七年,84,0,0,11 臺南市,1 一般
112,35,國立臺南藝術大學,音樂學院應用音樂學博士班,D 日,D 博士,2,0,0,11 臺南市,1 一般
112,35,國立臺南藝術大學,應用音樂學系,D 日,B 學士,256,10,31,11 臺南市,1 一般
112,35,國立臺南藝術大學,民族音樂學研究所,D 日,M 碩士,32,2,6,11 臺南市,1 一般
112,35,國立臺南藝術大學,民族音樂學研究所,N 職,M 碩士,34,0,2,11 臺南市,1 一般
112,35,國立臺南藝術大學,鋼琴合作藝術研究所,D 日,M 碩士,33,4,12,11 臺南市,1 一般
112,35,國立臺南藝術大學,聲響科技研究所,D 日,M 碩士,6,4,0,11 臺南市,1 一般
112,35,國立臺南藝術大學,藝術史學系藝術史評與古物研究博士班,D 日,D 博士,11,0,0,11 臺南市,1 一般
112,35,國立臺南藝術大學,藝術史學系藝術史評與古物研究碩士班,D 日,M 碩士,38,0,6,11 臺南市,1 一般
112,35,國立臺南藝術大學,藝術史學系,D 日,B 學士,157,11,31,11 臺南市,1 一般
112,35,國立臺南藝術大學,博物館學與古物維護研究所,D 日,D 博士,6,0,0,11 臺南市,1 一般
112,35,國立臺南藝術大學,博物館學與古物維護研究所,D 日,M 碩士,130,7,21,11 臺南市,1 一般
112,35,國立臺南藝術大學,高階藝術管理碩士在職學位學程,N 職,M 碩士,20,1,6,11 臺南市,1 一般
112,35,國立臺南藝術大學,建築藝術研究所,D 日,M 碩士,35,4,4,11 臺南市,1 一般
112,35,國立臺南藝術大學,通識及共同科目,D 日,,0,7,0,11 臺南市,1 一般
112,36,國立臺南大學,教育學系測驗統計博士班,D 日,D 博士,95,0,18,21 臺南市,1 一般
112,36,國立臺南大學,教育學系教學科技碩士班,D 日,M 碩士,128,0,24,21 臺南市,1 一般
112,36,國立臺南大學,教育學系,N 職,M 碩士,90,0,24,21 臺南市,1 一般
112,36,國立臺南大學,教育學系,D 日,B 學士,355,18,89,21 臺南市,1 一般
112,36,國立臺南大學,特殊教育學系,D 日,D 博士,18,0,0,21 臺南市,1 一般
112,36,國立臺南大學,特殊教育學系,D 日,M 碩士,58,0,10,21 臺南市,1 一般
112,36,國立臺南大學,特殊教育學系,N 職,M 碩士,1,0,0,21 臺南市,1 一般
112,36,國立臺南大學,特殊教育學系,D 日,B 學士,178,11,47,21 臺南市,1 一般
112,36,國立臺南大學,幼兒教育學系,D 日,M 碩士,46,0,3,21 臺南市,1 一般
112,36,國立臺南大學,幼兒教育學系,N 職,M 碩士,55,0,4,21 臺南市,1 一般
112,36,國立臺南大學,幼兒教育學系,D 日,B 學士,176,9,40,21 臺南市,1 一般
112,36,國立臺南大學,環境教育碩士在職學位學程,N 職,M 碩士,2,0,2,21 臺南市,1 一般
112,36,國立臺南大學,體育學系,D 日,M 碩士,42,0,5,21 臺南市,1 一般
112,36,國立臺南大學,體育學系,N 職,M 碩士,36,0,21,21 臺南市,1 一般
112,36,國立臺南大學,體育學系,D 日,B 學士,176,10,55,21 臺南市,1 一般
112,36,國立臺南大學,視覺藝術與設計學系,D 日,M 碩士,0,0,9,21 臺南市,1 一般
112,36,國立臺南大學,視覺藝術與設計學系設計碩士班,D 日,M 碩士,81,0,0,21 臺南市,1 一般
112,36,國立臺南大學,視覺藝術與設計學系,N 職,M 碩士,44,0,4,21 臺南市,1 一般
112,36,國立臺南大學,視覺藝術與設計學系,D 日,B 學士,182,10,40,21 臺南市,1 一般
112,36,國立臺南大學,音樂學系,D 日,M 碩士,63,0,10,21 臺南市,1 一般
112,36,國立臺南大學,音樂學系,N 職,M 碩士,41,0,3,21 臺南市,1 一般
112,36,國立臺南大學,音樂學系,D 日,B 學士,153,10,38,21 臺南市,1 一般
112,36,國立臺南大學,音樂學系,P 進,B 學士,14,0,8,21 臺南市,1 一般
112,36,國立臺南大學,戲劇創作與應用學系,D 日,M 碩士,54,0,12,21 臺南市,1 一般
112,36,國立臺南大學,戲劇創作與應用學系,D 日,B 學士,160,8,39,21 臺南市,1 一般
112,36,國立臺南大學,英語學系,D 日,B 學士,185,7,49,21 臺南市,1 一般
112,36,國立臺南大學,英語學系,P 進,B 學士,66,0,3,21 臺南市,1 一般
112,36,國立臺南大學,國語文學系國語文教學與應用碩士班,D 日,M 碩士,29,0,3,21 臺南市,1 一般
112,36,國立臺南大學,國語文學系國語文教學碩士班,N 職,M 碩士,34,0,11,21 臺南市,1 一般
112,36,國立臺南大學,國語文學系,D 日,B 學士,299,13,65,21 臺南市,1 一般
112,36,國立臺南大學,諮商與輔導學系,D 日,M 碩士,102,0,21,21 臺南市,1 一般
112,36,國立臺南大學,諮商與輔導學系,N 職,M 碩士,59,0,8,21 臺南市,1 一般
112,36,國立臺南大學,諮商與輔導學系,D 日,B 學士,188,9,49,21 臺南市,1 一般
112,36,國立臺南大學,文化與自然資源學系文化觀光資源碩士班,D 日,M 碩士,59,0,8,21 臺南市,1 一般
112,36,國立臺南大學,文化與自然資源學系臺灣文化碩士在職專班,N 職,M 碩士,26,0,9,21 臺南市,1 一般
112,36,國立臺南大學,文化與自然資源學系,D 日,B 學士,165,10,36,21 臺南市,1 一般
112,36,國立臺南大學,經營與管理學系,D 日,B 學士,159,9,35,21 臺南市,1 一般
112,36,國立臺南大學,行政管理學系,D 日,M 碩士,33,0,4,21 臺南市,1 一般
112,36,國立臺南大學,行政管理學系,N 職,M 碩士,30,0,10,21 臺南市,1 一般
112,36,國立臺南大學,行政管理學系,D 日,B 學士,178,9,43,21 臺南市,1 一般
112,36,國立臺南大學,經營與管理學系科技管理碩士班,D 日,M 碩士,31,0,16,21 臺南市,1 一般
112,36,國立臺南大學,經營與管理學系,N 職,M 碩士,78,0,36,21 臺南市,1 一般
112,36,國立臺南大學,生物科技學系,D 日,M 碩士,16,0,8,21 臺南市,1 一般
112,36,國立臺南大學,生物科技學系,D 日,B 學士,169,9,37,21 臺南市,1 一般
112,36,國立臺南大學,生態暨環境資源學系,D 日,M 碩士,40,0,9,21 臺南市,1 一般
112,36,國立臺南大學,生態暨環境資源學系,D 日,B 學士,152,9,25,21 臺南市,1 一般
112,36,國立臺南大學,應用數學系,D 日,M 碩士,29,0,6,21 臺南市,1 一般
112,36,國立臺南大學,應用數學系,N 職,M 碩士,26,0,10,21 臺南市,1 一般
112,36,國立臺南大學,應用數學系,D 日,B 學士,161,10,24,21 臺南市,1 一般
112,36,國立臺南大學,資訊工程學系,D 日,M 碩士,43,0,8,21 臺南市,1 一般
112,36,國立臺南大學,資訊工程學系,D 日,B 學士,178,9,40,21 臺南市,1 一般
112,36,國立臺南大學,數位學習科技學系,D 日,D 博士,16,0,2,21 臺南市,1 一般
112,36,國立臺南大學,數位學習科技學系,D 日,M 碩士,54,0,4,21 臺南市,1 一般
112,36,國立臺南大學,數位學習科技學系,N 職,M 碩士,53,0,17,21 臺南市,1 一般
112,36,國立臺南大學,數位學習科技學系,D 日,B 學士,198,11,43,21 臺南市,1 一般
112,36,國立臺南大學,材料科學系,D 日,M 碩士,16,0,12,21 臺南市,1 一般
112,36,國立臺南大學,材料科學系,D 日,B 學士,178,10,45,21 臺南市,1 一般
112,36,國立臺南大學,綠色能源科技學系,D 日,M 碩士,33,0,14,21 臺南市,1 一般
112,36,國立臺南大學,綠色能源科技學系,N 職,M 碩士,39,0,6,21 臺南市,1 一般
112,36,國立臺南大學,綠色能源科技學系,D 日,B 學士,179,8,35,21 臺南市,1 一般
112,36,國立臺南大學,綠色能源科技學系,P 進,B 學士,109,0,19,21 臺南市,1 一般
112,36,國立臺南大學,電機工程學系,D 日,D 博士,12,0,0,21 臺南市,1 一般
112,36,國立臺南大學,電機工程學系,D 日,M 碩士,74,0,19,21 臺南市,1 一般
112,36,國立臺南大學,電機工程學系,D 日,B 學士,193,11,41,21 臺南市,1 一般
112,36,國立臺南大學,機電系統工程研究所,D 日,M 碩士,3,0,5,21 臺南市,1 一般
112,36,國立臺南大學,智慧製造碩士在職學位學程,N 職,M 碩士,21,2,0,21 臺南市,1 一般
112,36,國立臺南大學,軍訓教官,D 日,,0,1,0,21 臺南市,1 一般
112,36,國立臺南大學,師資培育中心,D 日,,0,6,0,21 臺南市,1 一般
112,36,國立臺南大學,其他(包括行政助教),D 日,,0,2,0,21 臺南市,1 一般
112,37,國立臺北教育大學,教育學系生命教育碩士班,D 日,M 碩士,112,0,14,30 臺北市,1 一般
112,37,國立臺北教育大學,教育學系生命教育碩士在職專班,N 職,M 碩士,138,0,22,30 臺北市,1 一般
112,37,國立臺北教育大學,特殊教育學系,D 日,M 碩士,90,0,16,30 臺北市,1 一般
112,37,國立臺北教育大學,特殊教育學系,N 職,M 碩士,95,0,6,30 臺北市,1 一般
112,37,國立臺北教育大學,特殊教育學系,D 日,B 學士,182,11,50,30 臺北市,1 一般
112,37,國立臺北教育大學,教育經營與管理學系教育政策與管理博士班,D 日,D 博士,73,0,5,30 臺北市,1 一般
112,37,國立臺北教育大學,教育經營與管理學系文教法律碩士班,D 日,M 碩士,129,0,16,30 臺北市,1 一般
112,37,國立臺北教育大學,教育經營與管理學系碩士在職專班,N 職,M 碩士,99,0,13,30 臺北市,1 一般
112,37,國立臺北教育大學,教育經營與管理學系,D 日,B 學士,179,16,41,30 臺北市,1 一般
112,37,國立臺北教育大學,課程與教學傳播科技研究所,D 日,D 博士,34,0,3,30 臺北市,1 一般
112,37,國立臺北教育大學,課程與教學傳播科技研究所課程與教學碩士班,D 日,M 碩士,117,7,26,30 臺北市,1 一般
112,37,國立臺北教育大學,課程與教學傳播科技研究所課程與教學碩士在職專班,N 職,M 碩士,74,0,5,30 臺北市,1 一般
112,37,國立臺北教育大學,學習與教學國際碩士學位學程,D 日,M 碩士,24,2,3,30 臺北市,1 一般
112,37,國立臺北教育大學,幼兒與家庭教育學系,D 日,M 碩士,92,0,5,30 臺北市,1 一般
112,37,國立臺北教育大學,幼兒與家庭教育學系,N 職,M 碩士,93,0,15,30 臺北市,1 一般
112,37,國立臺北教育大學,幼兒與家庭教育學系,D 日,B 學士,188,10,50,30 臺北市,1 一般
112,37,國立臺北教育大學,教育學系,D 日,B 學士,182,14,54,30 臺北市,1 一般
112,37,國立臺北教育大學,數學暨資訊教育學系數學教育碩士班,D 日,M 碩士,32,0,8,30 臺北市,1 一般
112,37,國立臺北教育大學,數學暨資訊教育學系數學教育碩士在職專班,N 職,M 碩士,68,0,6,30 臺北市,1 一般
112,37,國立臺北教育大學,數學暨資訊教育學系,D 日,B 學士,242,13,50,30 臺北市,1 一般
112,37,國立臺北教育大學,體育學系,D 日,M 碩士,57,0,6,30 臺北市,1 一般
112,37,國立臺北教育大學,體育學系,N 職,M 碩士,60,0,9,30 臺北市,1 一般
112,37,國立臺北教育大學,體育學系,D 日,B 學士,224,14,60,30 臺北市,1 一般
112,37,國立臺北教育大學,自然科學教育學系,D 日,D 博士,9,0,2,30 臺北市,1 一般
112,37,國立臺北教育大學,自然科學教育學系科學探究與實作碩士在職專班,N 職,M 碩士,46,0,9,30 臺北市,1 一般
112,37,國立臺北教育大學,藝術與造形設計學系藝術跨域整合博士班,D 日,D 博士,22,0,0,30 臺北市,1 一般
112,37,國立臺北教育大學,藝術與造形設計學系,D 日,M 碩士,87,0,14,30 臺北市,1 一般
112,37,國立臺北教育大學,藝術與造形設計學系,N 職,M 碩士,58,0,9,30 臺北市,1 一般
112,37,國立臺北教育大學,藝術與造形設計學系,D 日,B 學士,348,16,75,30 臺北市,1 一般
112,37,國立臺北教育大學,當代藝術評論與策展研究全英語碩士學位學程,D 日,M 碩士,42,2,4,30 臺北市,1 一般
112,37,國立臺北教育大學,文化創意產業經營學系,D 日,M 碩士,38,0,12,30 臺北市,1 一般
112,37,國立臺北教育大學,文化創意產業經營學系碩士學位EMBA在職進修專班,N 職,M 碩士,51,0,26,30 臺北市,1 一般
112,37,國立臺北教育大學,文化創意產業經營學系,D 日,B 學士,189,10,36,30 臺北市,1 一般
112,37,國立臺北教育大學,數位科技設計學系玩具與遊戲設計碩士班,D 日,M 碩士,71,0,18,30 臺北市,1 一般
112,37,國立臺北教育大學,數位科技設計學系玩具與遊戲設計碩士在職專班,N 職,M 碩士,61,0,13,30 臺北市,1 一般
112,37,國立臺北教育大學,數位科技設計學系,D 日,B 學士,174,8,40,30 臺北市,1 一般
112,37,國立臺北教育大學,音樂學系,D 日,M 碩士,73,0,24,30 臺北市,1 一般
112,37,國立臺北教育大學,音樂學系音樂碩士在職專班,N 職,M 碩士,4,0,0,30 臺北市,1 一般
112,37,國立臺北教育大學,音樂學系,D 日,B 學士,172,14,46,30 臺北市,1 一般
112,37,國立臺北教育大學,臺灣文化研究所,D 日,M 碩士,81,7,8,30 臺北市,1 一般
112,37,國立臺北教育大學,臺灣文化研究所,N 職,M 碩士,59,0,4,30 臺北市,1 一般
112,37,國立臺北教育大學,兒童英語教育學系英語教育碩士班,D 日,M 碩士,56,0,11,30 臺北市,1 一般
112,37,國立臺北教育大學,兒童英語教育學系英語教育碩士在職專班,N 職,M 碩士,55,0,18,30 臺北市,1 一般
112,37,國立臺北教育大學,兒童英語教育學系,D 日,B 學士,162,12,28,30 臺北市,1 一般
112,37,國立臺北教育大學,語文與創作學系,D 日,M 碩士,94,0,18,30 臺北市,1 一般
112,37,國立臺北教育大學,語文與創作學系,D 日,B 學士,346,20,67,30 臺北市,1 一般
112,37,國立臺北教育大學,語文與創作學系,N 職,M 碩士,26,0,0,30 臺北市,1 一般
112,37,國立臺北教育大學,心理與諮商學系,D 日,M 碩士,104,0,31,30 臺北市,1 一般
112,37,國立臺北教育大學,心理與諮商學系,D 日,B 學士,194,11,45,30 臺北市,1 一般
112,37,國立臺北教育大學,社會與區域發展學系,D 日,M 碩士,53,0,12,30 臺北市,1 一般
112,37,國立臺北教育大學,社會與區域發展學系碩士在職專班,N 職,M 碩士,97,0,21,30 臺北市,1 一般
112,37,國立臺北教育大學,社會與區域發展學系,D 日,B 學士,204,11,43,30 臺北市,1 一般
112,37,國立臺北教育大學,博物館管理與科技應用碩士在職學位學程,N 職,M 碩士,3,0,2,30 臺北市,1 一般
112,37,國立臺北教育大學,東南亞區域管理碩士學位學程,D 日,M 碩士,22,2,11,30 臺北市,1 一般
112,37,國立臺北教育大學,自然科學教育學系,D 日,M 碩士,42,0,12,30 臺北市,1 一般
112,37,國立臺北教育大學,自然科學教育學系,D 日,B 學士,195,13,43,30 臺北市,1 一般
112,37,國立臺北教育大學,資訊科學系,D 日,M 碩士,44,0,19,30 臺北市,1 一般
112,37,國立臺北教育大學,資訊科學系,N 職,M 碩士,58,0,20,30 臺北市,1 一般
112,37,國立臺北教育大學,資訊科學系,D 日,B 學士,171,11,31,30 臺北市,1 一般
112,37,國立臺北教育大學,軍訓教官,D 日,,0,1,0,30 臺北市,1 一般
112,37,國立臺北教育大學,師資培育中心,D 日,,0,7,0,30 臺北市,1 一般
112,39,國立臺中教育大學,教育學系,D 日,D 博士,37,0,2,19 臺中市,1 一般
112,39,國立臺中教育大學,教育學系,D 日,M 碩士,56,0,6,19 臺中市,1 一般
112,39,國立臺中教育大學,教育學系碩士在職專班,N 職,M 碩士,112,0,19,19 臺中市,1 一般
112,39,國立臺中教育大學,教育學系,D 日,B 學士,172,14,40,19 臺中市,1 一般
112,39,國立臺中教育大學,教師專業碩士學位學程,D 日,M 碩士,133,2,36,19 臺中市,1 一般
112,39,國立臺中教育大學,特殊教育學系,D 日,M 碩士,45,0,9,19 臺中市,1 一般
112,39,國立臺中教育大學,特殊教育學系,N 職,M 碩士,59,0,16,19 臺中市,1 一般
112,39,國立臺中教育大學,特殊教育學系,D 日,B 學士,183,9,46,19 臺中市,1 一般
112,39,國立臺中教育大學,高等教育經營管理碩士學位學程,D 日,M 碩士,28,3,4,19 臺中市,1 一般
112,39,國立臺中教育大學,教育資訊與測驗統計研究所,D 日,D 博士,37,0,4,19 臺中市,1 一般
112,39,國立臺中教育大學,教育資訊與測驗統計研究所,D 日,M 碩士,46,9,6,19 臺中市,1 一般
112,39,國立臺中教育大學,教育資訊與測驗統計研究所,N 職,M 碩士,31,0,12,19 臺中市,1 一般
112,39,國立臺中教育大學,幼兒教育學系,D 日,M 碩士,78,0,12,19 臺中市,1 一般
112,39,國立臺中教育大學,幼兒教育學系,N 職,M 碩士,99,0,23,19 臺中市,1 一般
112,39,國立臺中教育大學,幼兒教育學系,D 日,B 學士,199,12,46,19 臺中市,1 一般
112,39,國立臺中教育大學,語文教育學系,D 日,D 博士,34,0,2,19 臺中市,1 一般
112,39,國立臺中教育大學,語文教育學系,D 日,M 碩士,74,0,11,19 臺中市,1 一般
112,39,國立臺中教育大學,語文教育學系,N 職,M 碩士,23,0,8,19 臺中市,1 一般
112,39,國立臺中教育大學,語文教育學系,D 日,B 學士,193,15,40,19 臺中市,1 一般
112,39,國立臺中教育大學,科學教育與應用學系,D 日,M 碩士,44,0,13,19 臺中市,1 一般
112,39,國立臺中教育大學,科學教育與應用學系,N 職,M 碩士,68,0,11,19 臺中市,1 一般
112,39,國立臺中教育大學,科學教育與應用學系,D 日,B 學士,171,14,41,19 臺中市,1 一般
112,39,國立臺中教育大學,數學教育學系,D 日,M 碩士,30,0,3,19 臺中市,1 一般
112,39,國立臺中教育大學,數學教育學系,N 職,M 碩士,39,0,6,19 臺中市,1 一般
112,39,國立臺中教育大學,數學教育學系,D 日,B 學士,190,9,40,19 臺中市,1 一般
